1994.0,4.0,29.0,0.412,nan,1.0
1994.0,4.0,30.0,1.833,nan,1.0
1994.0,5.0,1.0,1.962,nan,1.0
1994.0,5.0,2.0,5.242,nan,1.0
1994.0,5.0,3.0,8.783,nan,1.0
1994.0,5.0,4.0,7.737,nan,1.0
1994.0,5.0,5.0,4.483,nan,1.0
1994.0,5.0,6.0,2.058,nan,1.0
1994.0,5.0,7.0,3.954,nan,1.0
1994.0,5.0,8.0,8.787,nan,1.0
1994.0,5.0,9.0,6.375,nan,1.0
1994.0,5.0,10.0,5.542,nan,1.0
1994.0,5.0,11.0,4.971,nan,1.0
1994.0,5.0,12.0,3.896,nan,1.0
1994.0,5.0,13.0,6.242,nan,1.0
1994.0,5.0,14.0,8.996,nan,1.0
1994.0,5.0,15.0,6.571,nan,1.0
1994.0,5.0,16.0,2.438,nan,1.0
1994.0,5.0,17.0,3.704,nan,1.0
1994.0,5.0,18.0,4.996,nan,1.0
1994.0,5.0,19.0,7.388,nan,1.0
1994.0,5.0,20.0,12.717,nan,1.0
1994.0,5.0,21.0,12.617,nan,1.0
1994.0,5.0,22.0,12.592,nan,1.0
1994.0,5.0,23.0,9.463,nan,1.0
1994.0,5.0,24.0,6.937,nan,1.0
1994.0,5.0,25.0,3.658,nan,1.0
1994.0,5.0,26.0,3.242,nan,1.0
1994.0,5.0,27.0,6.329,nan,1.0
1994.0,5.0,28.0,10.154,nan,1.0
1994.0,5.0,29.0,12.071,nan,1.0
1994.0,5.0,30.0,8.1,nan,1.0
1994.0,5.0,31.0,9.891,nan,1.0
1994.0,6.0,1.0,5.163,nan,1.0
1994.0,6.0,2.0,6.746,nan,1.0
1994.0,6.0,3.0,9.579,nan,1.0
1994.0,6.0,4.0,13.338,nan,1.0
1994.0,6.0,5.0,14.875,nan,1.0
1994.0,6.0,6.0,8.308,nan,1.0
1994.0,6.0,7.0,5.504,nan,1.0
1994.0,6.0,8.0,5.917,nan,1.0
1994.0,6.0,9.0,9.504,nan,1.0
1994.0,6.0,10.0,12.288,nan,1.0
1994.0,6.0,11.0,14.1,nan,1.0
1994.0,6.0,12.0,12.096,nan,1.0
1994.0,6.0,13.0,13.8,nan,1.0
1994.0,6.0,14.0,11.367,nan,1.0
1994.0,6.0,15.0,17.508,nan,1.0
1994.0,6.0,16.0,9.792,nan,1.0
1994.0,6.0,17.0,9.167,nan,1.0
1994.0,6.0,18.0,12.217,nan,1.0
1994.0,6.0,19.0,10.125,nan,1.0
1994.0,6.0,20.0,15.258,nan,1.0
1994.0,6.0,21.0,17.654,nan,1.0
1994.0,6.0,22.0,15.617,nan,1.0
1994.0,6.0,23.0,15.417,nan,1.0
1994.0,6.0,24.0,12.688,nan,1.0
1994.0,6.0,25.0,11.354,nan,1.0
1994.0,6.0,26.0,13.617,nan,1.0
1994.0,6.0,27.0,11.854,nan,1.0
1994.0,6.0,28.0,13.987,nan,1.0
1994.0,6.0,29.0,8.983,nan,1.0
1994.0,6.0,30.0,7.025,nan,1.0
1994.0,7.0,1.0,12.137,nan,1.0
1994.0,7.0,2.0,10.512,nan,1.0
1994.0,7.0,3.0,12.375,nan,1.0
1994.0,7.0,4.0,12.604,nan,1.0
1994.0,7.0,5.0,12.826,nan,1.0
1994.0,7.0,6.0,10.15,nan,1.0
1994.0,7.0,7.0,8.487,nan,1.0
1994.0,7.0,8.0,14.821,nan,1.0
1994.0,7.0,9.0,10.567,nan,1.0
1994.0,7.0,10.0,12.304,nan,1.0
1994.0,7.0,11.0,15.463,nan,1.0
1994.0,7.0,12.0,15.492,nan,1.0
1994.0,7.0,13.0,8.679,nan,1.0
1994.0,7.0,14.0,9.392,nan,1.0
1994.0,7.0,15.0,10.317,nan,1.0
1994.0,7.0,16.0,12.425,nan,1.0
1994.0,7.0,17.0,14.221,nan,1.0
1994.0,7.0,18.0,14.646,nan,1.0
1994.0,7.0,19.0,16.443,nan,1.0
1994.0,7.0,20.0,17.845,nan,1.0
1994.0,7.0,21.0,19.091,nan,1.0
1994.0,7.0,22.0,12.142,nan,1.0
1994.0,7.0,23.0,16.608,nan,1.0
1994.0,7.0,24.0,16.421,nan,1.0
1994.0,7.0,25.0,14.45,nan,1.0
1994.0,7.0,26.0,13.329,nan,1.0
1994.0,7.0,27.0,13.071,nan,1.0
1994.0,7.0,28.0,16.612,nan,1.0
1994.0,7.0,29.0,15.112,nan,1.0
1994.0,7.0,30.0,15.754,nan,1.0
1994.0,7.0,31.0,19.596,nan,1.0
1994.0,8.0,1.0,14.067,nan,1.0
1994.0,8.0,2.0,12.721,nan,1.0
1994.0,8.0,3.0,17.254,nan,1.0
1994.0,8.0,4.0,10.796,nan,1.0
1994.0,8.0,5.0,13.471,nan,1.0
1994.0,8.0,6.0,15.475,nan,1.0
1994.0,8.0,7.0,15.158,nan,1.0
1994.0,8.0,8.0,12.25,nan,1.0
1994.0,8.0,9.0,10.529,nan,1.0
1994.0,8.0,10.0,11.888,nan,1.0
1994.0,8.0,11.0,13.538,nan,1.0
1994.0,8.0,12.0,15.942,nan,1.0
1994.0,8.0,13.0,17.163,nan,1.0
1994.0,8.0,14.0,12.037,nan,1.0
1994.0,8.0,15.0,14.021,nan,1.0
1994.0,8.0,16.0,17.671,nan,1.0
1994.0,8.0,17.0,14.129,nan,1.0
1994.0,8.0,18.0,11.113,nan,1.0
1994.0,8.0,19.0,16.129,nan,1.0
1994.0,8.0,20.0,12.529,nan,1.0
1994.0,8.0,21.0,15.508,nan,1.0
1994.0,8.0,22.0,14.292,nan,1.0
1994.0,8.0,23.0,16.338,nan,1.0
1994.0,8.0,24.0,17.508,nan,1.0
1994.0,8.0,25.0,19.963,nan,1.0
1994.0,8.0,26.0,17.692,nan,1.0
1994.0,8.0,27.0,17.675,nan,1.0
1994.0,8.0,28.0,15.704,nan,1.0
1994.0,8.0,29.0,13.113,nan,1.0
1994.0,8.0,30.0,11.754,nan,1.0
1994.0,8.0,31.0,9.396,nan,1.0
1994.0,9.0,1.0,11.254,nan,1.0
1994.0,9.0,2.0,11.55,nan,1.0
1994.0,9.0,3.0,10.358,nan,1.0
1994.0,9.0,4.0,12.654,nan,1.0
1994.0,9.0,5.0,12.854,nan,1.0
1994.0,9.0,6.0,14.8,nan,1.0
1994.0,9.0,7.0,15.133,nan,1.0
1994.0,9.0,8.0,15.479,nan,1.0
1994.0,9.0,9.0,11.971,nan,1.0
1994.0,9.0,10.0,11.077,nan,1.0
1994.0,9.0,11.0,14.921,nan,1.0
1994.0,9.0,12.0,18.854,nan,1.0
1994.0,9.0,13.0,16.617,nan,1.0
1994.0,9.0,14.0,14.025,nan,1.0
1994.0,9.0,15.0,15.971,nan,1.0
1994.0,9.0,16.0,19.261,nan,1.0
1994.0,9.0,17.0,14.658,nan,1.0
1994.0,9.0,18.0,15.579,nan,1.0
1994.0,9.0,19.0,16.104,nan,1.0
1994.0,9.0,20.0,18.392,nan,1.0
1994.0,9.0,21.0,17.554,nan,1.0
1994.0,9.0,22.0,16.533,nan,1.0
1994.0,9.0,23.0,16.613,nan,1.0
1994.0,9.0,24.0,15.317,nan,1.0
1994.0,9.0,25.0,11.992,nan,1.0
1994.0,9.0,26.0,7.283,nan,1.0
1994.0,9.0,27.0,9.742,nan,1.0
1994.0,9.0,28.0,9.471,nan,1.0
1994.0,9.0,29.0,9.555,nan,1.0
1994.0,9.0,30.0,10.046,nan,1.0
1994.0,10.0,1.0,8.746,nan,1.0
1994.0,10.0,2.0,8.974,nan,1.0
1994.0,10.0,3.0,7.392,nan,1.0
1994.0,10.0,4.0,6.792,nan,1.0
1994.0,10.0,5.0,8.687,nan,1.0
1994.0,10.0,6.0,12.913,nan,1.0
1994.0,10.0,7.0,14.713,nan,1.0
1994.0,10.0,8.0,11.904,nan,1.0
1994.0,10.0,9.0,5.688,nan,1.0
1994.0,10.0,10.0,7.483,nan,1.0
1994.0,10.0,11.0,10.683,nan,1.0
1994.0,10.0,12.0,11.817,nan,1.0
1994.0,10.0,13.0,10.692,nan,1.0
1994.0,10.0,14.0,8.758,nan,1.0
1994.0,10.0,15.0,9.754,nan,1.0
1994.0,10.0,16.0,11.062,nan,1.0
1994.0,10.0,17.0,12.15,nan,1.0
1994.0,10.0,18.0,13.6,nan,1.0
1994.0,10.0,19.0,13.604,nan,1.0
1994.0,10.0,20.0,10.588,nan,1.0
1994.0,10.0,21.0,9.952,nan,1.0
1994.0,10.0,22.0,11.9,nan,1.0
1994.0,10.0,23.0,8.725,nan,1.0
1994.0,10.0,24.0,5.35,nan,1.0
1994.0,10.0,25.0,4.533,9.04,0.0
1994.0,10.0,26.0,4.438,8.87,0.0
1994.0,10.0,27.0,7.765,8.87,0.0
1994.0,10.0,28.0,10.422,8.88,0.0
1994.0,10.0,29.0,10.37,7.9,0.0
1994.0,10.0,30.0,9.992,8.31,0.0
1994.0,10.0,31.0,7.067,8.72,0.0
1994.0,11.0,1.0,5.188,7.64,0.0
1994.0,11.0,2.0,5.967,7.64,0.0
1994.0,11.0,3.0,8.008,7.65,0.0
1994.0,11.0,4.0,5.325,7.65,0.0
1994.0,11.0,5.0,4.917,7.65,0.0
1994.0,11.0,6.0,5.379,7.91,0.0
1994.0,11.0,7.0,7.267,7.91,0.0
1994.0,11.0,8.0,8.621,7.91,0.0
1994.0,11.0,9.0,6.9,7.6,0.0
1994.0,11.0,10.0,5.486,7.7,0.0
1994.0,11.0,11.0,6.492,5.14,0.0
1994.0,11.0,12.0,7.675,5.25,0.0
1994.0,11.0,13.0,8.15,6.07,0.0
1994.0,11.0,14.0,9.629,6.07,0.0
1994.0,11.0,15.0,5.348,7.14,0.0
1994.0,11.0,16.0,6.517,7.14,0.0
1994.0,11.0,17.0,6.987,7.15,0.0
1994.0,11.0,18.0,7.463,7.1,0.0
1994.0,11.0,19.0,3.117,7.1,0.0
1994.0,11.0,20.0,4.275,5.98,0.0
1994.0,11.0,21.0,5.9,5.98,0.0
1994.0,11.0,22.0,-1.521,5.91,0.0
1994.0,11.0,23.0,-4.821,5.89,0.0
1994.0,11.0,24.0,1.387,5.32,0.0
1994.0,11.0,25.0,0.271,5.26,0.0
1994.0,11.0,26.0,-3.133,5.19,0.0
1994.0,11.0,27.0,-0.625,5.19,0.0
1994.0,11.0,28.0,0.475,5.19,0.0
1994.0,11.0,29.0,-3.004,5.08,0.0
1994.0,11.0,30.0,-1.033,5.08,0.0
1994.0,12.0,1.0,1.696,4.5,0.0
1994.0,12.0,2.0,5.133,4.82,0.0
1994.0,12.0,3.0,3.979,4.81,0.0
1994.0,12.0,4.0,4.409,4.81,0.0
1994.0,12.0,5.0,1.254,4.81,0.0
1994.0,12.0,6.0,-5.392,4.81,0.0
1994.0,12.0,7.0,-5.521,4.81,0.0
1994.0,12.0,8.0,-3.479,4.81,0.0
1994.0,12.0,9.0,-0.617,4.74,0.0
1994.0,12.0,10.0,0.175,4.63,0.0
1994.0,12.0,11.0,-9.287,4.63,0.0
1994.0,12.0,12.0,-5.671,4.63,0.0
1994.0,12.0,13.0,-2.717,4.57,0.0
1994.0,12.0,14.0,-2.017,4.45,0.0
1994.0,12.0,15.0,0.288,4.44,0.0
1994.0,12.0,16.0,1.417,4.44,0.0
1994.0,12.0,17.0,1.658,4.44,0.0
1994.0,12.0,18.0,-0.442,4.44,0.0
1994.0,12.0,19.0,-0.629,4.45,0.0
1994.0,12.0,20.0,2.158,3.09,0.0
1994.0,12.0,21.0,4.737,3.73,0.0
1994.0,12.0,22.0,4.492,4.4,0.0
1994.0,12.0,23.0,3.283,3.4,0.0
1994.0,12.0,24.0,4.0,3.06,0.0
1994.0,12.0,25.0,2.833,4.11,0.0
1994.0,12.0,26.0,3.379,4.07,0.0
1994.0,12.0,27.0,4.246,3.72,0.0
1994.0,12.0,28.0,0.296,3.72,0.0
1994.0,12.0,29.0,-5.096,3.33,0.0
1994.0,12.0,30.0,-0.896,3.33,0.0
1994.0,12.0,31.0,-2.05,3.29,0.0
1995.0,1.0,1.0,-4.575,3.3,0.0
1995.0,1.0,2.0,-6.742,3.3,0.0
1995.0,1.0,3.0,-10.683,3.3,0.0
1995.0,1.0,4.0,-14.55,3.3,0.0
1995.0,1.0,5.0,-6.121,3.37,0.0
1995.0,1.0,6.0,-3.583,3.37,0.0
1995.0,1.0,7.0,-8.733,3.31,0.0
1995.0,1.0,8.0,-8.8,3.31,0.0
1995.0,1.0,9.0,-11.721,3.29,0.0
1995.0,1.0,10.0,-10.048,3.29,0.0
1995.0,1.0,11.0,-3.267,3.29,0.0
1995.0,1.0,12.0,1.296,3.3,0.0
1995.0,1.0,13.0,0.433,3.3,0.0
1995.0,1.0,14.0,-1.6,3.3,0.0
1995.0,1.0,15.0,-4.9,3.3,0.0
1995.0,1.0,16.0,-4.262,3.3,0.0
1995.0,1.0,17.0,-1.512,3.17,0.0
1995.0,1.0,18.0,0.671,3.17,0.0
1995.0,1.0,19.0,-1.863,2.41,0.0
1995.0,1.0,20.0,-2.854,2.42,0.0
1995.0,1.0,21.0,-4.365,2.42,0.0
1995.0,1.0,22.0,-4.721,2.42,0.0
1995.0,1.0,23.0,-4.213,2.42,0.0
1995.0,1.0,24.0,-4.392,2.42,0.0
1995.0,1.0,25.0,-4.921,2.22,0.0
1995.0,1.0,26.0,-4.767,2.44,0.0
1995.0,1.0,27.0,-3.817,2.5,0.0
1995.0,1.0,28.0,-6.225,2.13,0.0
1995.0,1.0,29.0,-3.225,2.13,0.0
1995.0,1.0,30.0,-1.254,2.14,0.0
1995.0,1.0,31.0,0.621,2.21,0.0
1995.0,2.0,1.0,-2.538,2.21,0.0
1995.0,2.0,2.0,-5.329,2.31,0.0
1995.0,2.0,3.0,-2.291,2.31,0.0
1995.0,2.0,4.0,-10.1,2.31,0.0
1995.0,2.0,5.0,-15.267,2.31,0.0
1995.0,2.0,6.0,-11.504,2.24,0.0
1995.0,2.0,7.0,-10.992,2.24,0.0
1995.0,2.0,8.0,-10.142,2.24,0.0
1995.0,2.0,9.0,-5.3,2.22,0.0
1995.0,2.0,10.0,-4.183,2.17,0.0
1995.0,2.0,11.0,-17.23,2.17,0.0
1995.0,2.0,12.0,-11.75,2.17,0.0
1995.0,2.0,13.0,-11.078,2.17,0.0
1995.0,2.0,14.0,-9.679,2.17,0.0
1995.0,2.0,15.0,-4.738,2.17,0.0
1995.0,2.0,16.0,-7.304,2.17,0.0
1995.0,2.0,17.0,-5.258,2.17,0.0
1995.0,2.0,18.0,-1.342,2.17,0.0
1995.0,2.0,19.0,-1.217,2.17,0.0
1995.0,2.0,20.0,-1.296,2.17,0.0
1995.0,2.0,21.0,-7.962,2.12,0.0
1995.0,2.0,22.0,-2.875,2.12,0.0
1995.0,2.0,23.0,-1.363,2.12,0.0
1995.0,2.0,24.0,-8.817,2.12,0.0
1995.0,2.0,25.0,-10.333,2.02,0.0
1995.0,2.0,26.0,-9.267,2.02,0.0
1995.0,2.0,27.0,-4.867,2.02,0.0
1995.0,2.0,28.0,-7.963,2.02,0.0
1995.0,3.0,1.0,-10.517,2.02,0.0
1995.0,3.0,2.0,-11.154,1.94,0.0
1995.0,3.0,3.0,-5.079,1.94,0.0
1995.0,3.0,4.0,-5.983,1.89,0.0
1995.0,3.0,5.0,-6.267,1.89,0.0
1995.0,3.0,6.0,-8.652,1.89,0.0
1995.0,3.0,7.0,-6.186,1.89,0.0
1995.0,3.0,8.0,-9.487,1.9,0.0
1995.0,3.0,9.0,-9.354,1.8,0.0
1995.0,3.0,10.0,-3.304,1.8,0.0
1995.0,3.0,11.0,1.725,1.76,0.0
1995.0,3.0,12.0,6.042,1.64,0.0
1995.0,3.0,13.0,8.529,1.94,0.0
1995.0,3.0,14.0,9.821,1.94,0.0
1995.0,3.0,15.0,5.733,0.58,0.0
1995.0,3.0,16.0,0.3,0.61,0.0
1995.0,3.0,17.0,-1.478,0.65,0.0
1995.0,3.0,18.0,-0.267,0.65,0.0
1995.0,3.0,19.0,0.942,0.65,0.0
1995.0,3.0,20.0,1.162,0.65,0.0
1995.0,3.0,21.0,0.673,0.65,0.0
1995.0,3.0,22.0,-0.096,0.65,0.0
1995.0,3.0,23.0,-0.846,1.32,0.0
1995.0,3.0,24.0,1.071,1.64,0.0
1995.0,3.0,25.0,0.442,1.65,0.0
1995.0,3.0,26.0,1.209,0.08,0.0
1995.0,3.0,27.0,1.237,0.65,0.0
1995.0,3.0,28.0,1.712,1.68,0.0
1995.0,3.0,29.0,-1.529,1.52,0.0
1995.0,3.0,30.0,-2.271,0.54,0.0
1995.0,3.0,31.0,-1.062,0.35,0.0
1995.0,4.0,1.0,-0.317,0.4,0.0
1995.0,4.0,2.0,0.608,0.85,0.0
1995.0,4.0,3.0,2.604,1.08,0.0
1995.0,4.0,4.0,-11.852,1.08,0.0
1995.0,4.0,5.0,-6.954,1.03,0.0
1995.0,4.0,6.0,-1.788,0.97,0.0
1995.0,4.0,7.0,-0.213,0.78,0.0
1995.0,4.0,8.0,-0.338,1.65,0.0
1995.0,4.0,9.0,-3.967,0.3,0.0
1995.0,4.0,10.0,-0.121,0.94,0.0
1995.0,4.0,11.0,1.767,0.94,0.0
1995.0,4.0,12.0,3.45,0.93,0.0
1995.0,4.0,13.0,1.779,0.9,0.0
1995.0,4.0,14.0,0.325,0.94,0.0
1995.0,4.0,15.0,0.33,0.89,0.0
1995.0,4.0,16.0,1.033,1.18,0.0
1995.0,4.0,17.0,2.529,2.22,0.0
1995.0,4.0,18.0,2.022,2.23,0.0
1995.0,4.0,19.0,1.225,0.83,0.0
1995.0,4.0,20.0,2.775,1.3,0.0
1995.0,4.0,21.0,3.125,1.3,0.0
1995.0,4.0,22.0,2.754,1.19,0.0
1995.0,4.0,23.0,1.738,1.1,0.0
1995.0,4.0,24.0,1.638,1.1,0.0
1995.0,4.0,25.0,1.508,0.74,0.0
1995.0,4.0,26.0,1.963,0.77,0.0
1995.0,4.0,27.0,3.521,0.76,0.0
1995.0,4.0,28.0,3.683,0.79,0.0
1995.0,4.0,29.0,3.712,1.2,0.0
1995.0,4.0,30.0,3.609,1.19,0.0
1995.0,5.0,1.0,3.813,1.19,0.0
1995.0,5.0,2.0,4.77,1.41,0.0
1995.0,5.0,3.0,6.863,1.26,0.0
1995.0,5.0,4.0,7.733,1.13,0.0
1995.0,5.0,5.0,4.5,1.35,0.0
1995.0,5.0,6.0,6.365,1.76,0.0
1995.0,5.0,7.0,5.879,1.76,0.0
1995.0,5.0,8.0,6.033,1.6,0.0
1995.0,5.0,9.0,5.446,1.6,0.0
1995.0,5.0,10.0,5.529,1.6,0.0
1995.0,5.0,11.0,7.479,1.88,0.0
1995.0,5.0,12.0,12.75,2.51,0.0
1995.0,5.0,13.0,10.033,2.52,0.0
1995.0,5.0,14.0,6.888,2.44,0.0
1995.0,5.0,15.0,6.229,1.74,0.0
1995.0,5.0,16.0,5.392,1.83,0.0
1995.0,5.0,17.0,6.133,1.86,0.0
1995.0,5.0,18.0,7.496,2.53,0.0
1995.0,5.0,19.0,8.029,2.47,0.0
1995.0,5.0,20.0,7.108,2.43,0.0
1995.0,5.0,21.0,5.737,2.43,0.0
1995.0,5.0,22.0,8.446,2.68,0.0
1995.0,5.0,23.0,7.017,2.65,0.0
1995.0,5.0,24.0,4.521,2.34,0.0
1995.0,5.0,25.0,4.954,2.37,0.0
1995.0,5.0,26.0,7.242,2.98,0.0
1995.0,5.0,27.0,9.888,2.98,0.0
1995.0,5.0,28.0,7.362,2.99,0.0
1995.0,5.0,29.0,8.267,3.48,0.0
1995.0,5.0,30.0,18.788,3.12,0.0
1995.0,5.0,31.0,19.846,3.39,0.0
1995.0,6.0,1.0,17.642,2.61,0.0
1995.0,6.0,2.0,11.208,3.88,0.0
1995.0,6.0,3.0,9.175,3.88,0.0
1995.0,6.0,4.0,11.217,3.92,0.0
1995.0,6.0,5.0,12.983,4.17,0.0
1995.0,6.0,6.0,16.925,4.17,0.0
1995.0,6.0,7.0,7.795,4.17,0.0
1995.0,6.0,8.0,4.292,3.87,0.0
1995.0,6.0,9.0,6.53,3.8,0.0
1995.0,6.0,10.0,7.8,3.81,0.0
1995.0,6.0,11.0,8.048,3.92,0.0
1995.0,6.0,12.0,12.787,4.15,0.0
1995.0,6.0,13.0,14.55,4.15,0.0
1995.0,6.0,14.0,8.45,4.18,0.0
1995.0,6.0,15.0,17.191,3.6,0.0
1995.0,6.0,16.0,19.392,4.66,0.0
1995.0,6.0,17.0,22.087,8.31,0.0
1995.0,6.0,18.0,21.425,7.12,0.0
1995.0,6.0,19.0,24.133,7.55,0.0
1995.0,6.0,20.0,15.992,6.81,0.0
1995.0,6.0,21.0,14.183,7.44,0.0
1995.0,6.0,22.0,17.779,7.93,0.0
1995.0,6.0,23.0,21.246,9.78,0.0
1995.0,6.0,24.0,17.317,10.45,0.0
1995.0,6.0,25.0,11.292,10.35,0.0
1995.0,6.0,26.0,11.388,9.98,0.0
1995.0,6.0,27.0,14.508,9.98,0.0
1995.0,6.0,28.0,14.379,10.02,0.0
1995.0,6.0,29.0,14.595,10.02,0.0
1995.0,6.0,30.0,12.887,10.02,0.0
1995.0,7.0,1.0,10.088,10.02,0.0
1995.0,7.0,2.0,11.5,9.74,0.0
1995.0,7.0,3.0,15.338,9.73,0.0
1995.0,7.0,4.0,16.557,6.39,0.0
1995.0,7.0,5.0,17.371,6.39,0.0
1995.0,7.0,6.0,15.03,6.46,0.0
1995.0,7.0,7.0,9.883,5.47,0.0
1995.0,7.0,8.0,11.696,5.62,0.0
1995.0,7.0,9.0,13.087,6.93,0.0
1995.0,7.0,10.0,16.196,6.91,0.0
1995.0,7.0,11.0,14.546,6.9,0.0
1995.0,7.0,12.0,18.67,6.9,0.0
1995.0,7.0,13.0,19.721,7.0,0.0
1995.0,7.0,14.0,12.437,7.37,0.0
1995.0,7.0,15.0,11.079,9.0,0.0
1995.0,7.0,16.0,11.567,9.0,0.0
1995.0,7.0,17.0,12.433,8.98,0.0
1995.0,7.0,18.0,13.021,8.84,0.0
